LocationID,OrganisationCode,LocationNameEN,VenueTypeEN,AddressEN,Latitude,Longitude,SSID,NumberOfHotspots,MoreInformationEN,MoreInformationLinkEN,InWifiMap
HBEA004,hkgwfs,Repulse Bay Beach (High Speed Zone),Entertainment & Leisure,"Beach Road, Repulse Bay, Hong Kong",22.235472,114.198276,Wi-Fi.HK (High Speed),2,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/LCSD-Beach-1-RepulseBayBeach.pdf,True
HCDSC-KTW,HCA,Hong Chi District Support Centre (Kwun Tong West),Welfare Service Units,"Shop 116-123, Lee Foo House, Shun Lee Estate, Kwun Tong, Kowloon",22.330323,114.227052,Wi-Fi.HK via HCA,2,,,False
HCDSC-ND,HCA,Hong Chi District Support Centre-N.T (North District),Welfare Service Units,"2/F, Ancillary Facilities Block, Cheung Lung Wai Estate, Sheung Shui, NT",22.494609,114.124346,Wi-Fi.HK via HCA,2,,,False
HCFC-SHOS,HCA,Hong Chi Fanling Integrative Rehabiliation Complex (SHOS),Welfare Service Units,"23 Ling Shan Road, Fanling, NT",22.500488,114.137113,Wi-Fi.HK via HCA,2,,,False
HCFSH,HCA,Hong Chi Fu Shin Hostel,Welfare Service Units,"Unit 2, G/F, Shin Tsui House, Fu Shin Estate, Tai Po, NT",22.453903,114.17611,Wi-Fi.HK via HCA,2,,,False
HCFTC,HCA,The Hongkong Bank Foundation Hong Chi Fung Tak Centre,Welfare Service Units,"G/F, Suet Fung House, Fung Tak Estate, Diamond Hill, Kowloon",22.344571,114.199982,Wi-Fi.HK via HCA,2,,,False
HCKFW,HCA,Hong Chi Kwong Fuk Wai Yin Workshop,Welfare Service Units,"G/F, Kwong Wai House, Kwong Fuk Estate, Tai Po, NT",22.449732,114.174356,Wi-Fi.HK via HCA,4,,,False
HCLMSH,HCA,Hong Chi Lei Muk Shue Hostel,Welfare Service Units,"Units 1-18, G/F, Block 3, Lei Muk Shue Estate, Tsuen Wan, NT",22.378824,114.133593,Wi-Fi.HK via HCA,2,,,False
HCLTC,HCA,Hong Chi Lam Tin Centre,Welfare Service Units,"2/F, Lam Tin (West) Estate Community Centre, 71 Kai Tin Road, Lam Tin, Kowloon",22.308936,114.233802,Wi-Fi.HK via HCA,2,,,False
HCMTK,HCA,Hong Chi Ma Tau Kok Workshop,Welfare Service Units,"2/F, 33 Ma Tau Kok Road (Jubilant Place), Tokwawan, Kowloon",22.321958,114.189398,Wi-Fi.HK via HCA,2,,,False
HCOM008,hkgwfs,Quarry Bay Community Hall,"Sports, Cultural & Recreational Venues","G/F, Quarry Bay Community Complex, 1 Greig Road, Hong Kong",22.283756,114.21402,Wi-Fi.HK,6,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/HAD-COM-8-QuarryBayCommunityHall-GF.pdf,False
HCOM067,hkgwfs,South Horizons Neighbourhood Community Centre,"Sports, Cultural & Recreational Venues","1/F, Marina Square East Centre, South Horizons, Ap Lei Chau, Hong Kong",22.243273,114.148251,Wi-Fi.HK,5,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/HAD-COM-67-SouthHorizonsNeighbourhoodCommunityCentre-1F.pdf,False
HCOM069,hkgwfs,Lei Tung Community Hall,"Sports, Cultural & Recreational Venues","G/F & 1/F, Lei Tung Community Hall, Lei Tung Estate, Ap Lei Chau, Hong Kong",22.241684,114.154586,Wi-Fi.HK,5,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/HAD-COM-69-LeiTungCommunityHall.pdf,True
HCOM070,hkgwfs,Wah Kwai Community Centre,"Sports, Cultural & Recreational Venues","G/F, Wah Kwai Estate, Kellett Bay, Hong Kong",22.25017,114.138025,Wi-Fi.HK,2,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/HAD-COM-70-WahKwaiCommunityCentre-GF.pdf,False
HCOM094,hkgwfs,Leighton Hill Community Hall,"Sports, Cultural & Recreational Venues","G/F, 133 Wong Nai Chung Road, Happy Valley, Hong Kong",22.27547,114.183067,Wi-Fi.HK,8,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/HAD-COM-94-LeightonHillCommunityHall-GF.pdf,False
HCOTH,HCA,Hong Chi Oi Tung Hostel,Welfare Service Units,"Room 603, 6/F, Oi Sin House, Oi Tung Estate, Shau Kei Wan, Hong Kong",22.2807,114.226899,Wi-Fi.HK via HCA,2,,,False
HCPHVPSC,HCA,Hong Chi Pinehill Pre-school Centre,Welfare Service Units,"Pinehill Village, Chung Nga Road, Nam Hang, Tai Po, NT",22.462855,114.172769,Wi-Fi.HK via HCA,6,,,False
HCSCH,HCA,Hong Chi Shui Choi Hostel,Welfare Service Units,"G/F & 1/F, Shui Choi House, Tin Shui Estate, Tin Shui Wai, Yuen Long, NT",22.456105,113.997724,Wi-Fi.HK via HCA,2,,,False
HCSCOIRC-G,HCA,Hong Chi Shui Chuen O Integrated Rehabilitation Complex - Jui Yuen Workshop,Welfare Service Units,"UNIT 1, G/F, MING CHUEN HOUSE, SHUI CHUEN O ESTATE, SHATIN, NEW TERRITORIES",22.374269,114.198574,Wi-Fi.HK via HCA,2,,,False
HCSCWH,HCA,The Jockey Club Hong Chi Sun Chui Hostel,Welfare Service Units,"G/F, Sun Chun House, Sun Chui Estate, Sha Tin, NT",22.369339,114.183257,Wi-Fi.HK via HCA,2,,,False
HCSKC,HCA,Hong Chi Shan King Centre,Welfare Service Units,"Unit 1, Level 3, Community Recreation Building, Shan King Estate, Tuen Mun, NT",22.398479,113.966861,Wi-Fi.HK via HCA,2,,,False
HCSSW,HCA,The Jockey Club Hong Chi Siu Sai Wan Workshop,Welfare Service Units,"G/F, Sui Shing House & Sui Fat House, Siu Sai Wan Estate, Chai Wan, Hong Kong",22.263852,114.247849,Wi-Fi.HK via HCA,2,,,False
HCTPC,HCA,Hong Chi Tai Ping Centre,Welfare Service Units,"Unit 101-106, G/F, Ping Chi House, Tai Ping Estate, Sheung Shui, NT",22.498452,114.126283,Wi-Fi.HK via HCA,2,,,False
HCTTH,HCA,The Hongkong Bank Foundation Hong Chi Tung Tau Hostel,Welfare Service Units,"G/F, Wing A & B, Kwai Tung House, Tung Tau Estate, Wong Tai Sin, Kowloon",22.336355,114.192215,Wi-Fi.HK via HCA,2,,,False
HCTYH,HCA,The Jockey Club Hong Chi Tai Yuen Hostel,Welfare Service Units,"No. 32, G/F, Tai Lok House, Tai Yuen Estate, Tai Po, NT",22.455818,114.169765,Wi-Fi.HK via HCA,2,,,False
HCW-002,hkgwfs,Hong Kong Park Sports Centre,"Sports, Cultural & Recreational Venues","G/F-2/F, 29 Cotton Tree Drive, Central, Hong Kong",22.277347,114.159285,Wi-Fi.HK,5,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/LCSD-CW-2-HongKongParkSportsCentre.pdf,False
HCW-008,hkgwfs,Belcher Bay Park,Entertainment & Leisure,"Praya, Kennedy Town",22.284722,114.130278,Wi-Fi.HK,3,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/LCSD-CW-8-BelcherBayPark.pdf,False
HCWTT,HCA,Hong Chi Wan Tau Tong Centre,Welfare Service Units,"Unit 118-128, 1/F and Unit 2A, 4 & 5, G/F, Wan Loi House, Wan Tau Tong Estate, Tai Po, NT",22.442731,114.168737,Wi-Fi.HK via HCA,4,,,False
HDEVB02,hkgwfs,Tai Kwun (High Speed Zone),"Sports, Cultural & Recreational Venues","10 Hollywood Road, Central, Hong Kong",22.2813537373997,114.153990614026,Wi-Fi.HK (High Speed),2,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/DEVB-16-TaiKwun.pdf,False
HDH-003,hkgwfs,Kennedy Town Community Complex Dental Clinic,Hospitals & Clinics,"10/F, Kennedy Town Community Complex, 12 Rock Hill Street, Kennedy Town, Hong Kong",22.28170914,114.1290977,Wi-Fi.HK,2,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/DH-HK-003-KennedyTownCommunityComplexDentalClinic-10F.pdf,False
HDH-016,hkgwfs,Wanchai Chest Clinic,Hospitals & Clinics,"1/F, Wanchai Polyclinic, 99 Kennedy Road, Wan Chai, Hong Kong",22.273638,114.174883,Wi-Fi.HK,2,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/DH-HK-016-WanchaiChestClinic.pdf,False
HEAS001,hkgwfs,Chai Wan Park,Entertainment & Leisure,"Tsui Wan Street, Chai Wan, Hong Kong",22.265797,114.238332,Wi-Fi.HK,10,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/LCSD-Eastern-1-ChaiWanPark.pdf,False
HEAS019,hkgwfs,Siu Sai Wan Sports Ground,"Sports, Cultural & Recreational Venues","Spectator Stands, 8 Fu Hong Street, Siu Sai Wan, Hong Kong",22.267473,114.249028,Wi-Fi.HK,10,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/LCSD-Eastern-19-SiuSaiWanSportsGround-GF.pdf,False
HEAS025,hkgwfs,Lei Yue Mun Park,Entertainment & Leisure,"75 Chai Wan Road, Hong Kong",22.278288,114.233875,Wi-Fi.HK,26,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/LCSD-Eastern-25-LeiYueMunParkandHolidayVillage.pdf,False
HEAS028,hkgwfs,Victoria Park Swimming Pool,"Sports, Cultural & Recreational Venues","1 Hing Fat Street, Causeway Bay, Hong Kong",22.2833251166789,114.190459268982,Wi-Fi.HK,10,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/LCSD-Eastern-28-VictoriaParkSwimmingPool.pdf,False
HFEH059,hkgwfs,Bowrington Road Market,Stores/Shopping Malls,"21 BOWRINGTON ROAD, WAN CHAI, Hong Kong",22.27841,114.180462,Wi-Fi.HK,27,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/FEHD-59-BowringtonRoadMarket.pdf,False
HFEH077,hkgwfs,Causeway Bay Market,Stores/Shopping Malls,"142 ELECTRIC ROAD, HONG KONG",22.286123,114.191653,Wi-Fi.HK,12,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/FEHD-77-CausewayBayMarket.pdf,False
HFEH078,hkgwfs,Tang Lung Chau Market,Stores/Shopping Malls,"59 JARDINE'S BAZAAR, CAUSEWAY BAY, HONG KONG",22.279058,114.18563,Wi-Fi.HK,4,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/FEHD-78-TangLungChauMarket.pdf,False
HFEH121,hkgwfs,Java Road Market,Stores/Shopping Malls,"JAVA ROAD MUNICIPAL SERVICES BUILDING, 99 JAVA ROAD, NORTH POINT, HK",22.292316,114.199339,Wi-Fi.HK,15,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/FEHD-121-JavaRoadMarket.pdf,False
HFEH132,hkgwfs,Cape Collinson Crematorium,Others,"9 Cape Collinson Road, Chai Wan, HK",22.258324,114.23034,Wi-Fi.HK,2,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/FEHD-119-CapeCollinsonCrematorium.pdf,False
HGC00003,HGC,Laguna Mall,Stores/Shopping Malls,"1/F, Laguna Mall, 8 Laguna Verde Avenue, Hunghom",22.309433,114.191697,Wi-Fi.HK via HGC,2,,,False
HGC00004,HGC,Rambler Plaza,Stores/Shopping Malls,"1 Tsing Yi Road, Tsing Yi",22.343859,114.110982,Wi-Fi.HK via HGC,4,,,False
HGC00009,HGC,The Victoria Mall,Stores/Shopping Malls,"3/F near entrance of Management Office, The Victoria Mall, 188 Canton Road, TST",22.302612,114.16857,Wi-Fi.HK via HGC,1,,,False
HGC00015,HGC,Celestial Place,Stores/Shopping Malls,"80 Sheung Shing Street, To Kwa Wan",22.319302,114.186219,Wi-Fi.HK via HGC,1,,,False
HGC000174,HGC,Whampoa Gourmet Place,Stores/Shopping Malls,"1/F near Shop 101, Whampoa Gourment Place, Whampoa Garden Site 8, Hung Hom",22.304714,114.190394,Wi-Fi.HK via HGC,1,,,False
HGC00019,HGC,Aon China Centre Shopping Arcade,Stores/Shopping Malls,"29 Queen's Road Central, Central.",22.281691,114.156965,Wi-Fi.HK via HGC,1,,,False
HGC00021,HGC,Provident Square,Stores/Shopping Malls,"G/F near Shop G23, Provident Square, Wharf Road, North Point",22.292147,114.196955,Wi-Fi.HK via HGC,1,,,False
HGC00024,HGC,Jubilee Square,Stores/Shopping Malls,"6/F, Jubilee Square, 2-18 Lok King Street,Fo Tan",22.396462,114.199742,Wi-Fi.HK via HGC,1,,,False
HGC00026,HGC,Nob Hill Square,Stores/Shopping Malls,"2/F near Shop 206, Nob Hill Square, 8 King Lai Path, Lai Chi Kok",22.34175,114.13774,Wi-Fi.HK via HGC,1,,,False
HGC00027,HGC,Caribbean Square,Stores/Shopping Malls,"1/F, 1 Kin Tung Road, Tung Chung",22.292109,113.949052,Wi-Fi.HK via HGC,3,,,False
HGC00031,HGC,Belvedere Square Phase II,Stores/Shopping Malls,"2/F near Shop 226, Belvedere Square Phase II, 620 Castle Peak Road, Tsuen Wan",22.370947,114.099857,Wi-Fi.HK via HGC,1,,,False
HGC00034,HGC,Chun Fai Centre,Stores/Shopping Malls,"LG/F outside management office, Chun Fai Centre, 9 Chun Fai Road, Tai Hang",22.272918,114.193288,Wi-Fi.HK via HGC,1,,,False
HGC00035,HGC,Whampoa Pebbles World,Stores/Shopping Malls,"Whampoa Garden Site 3, Hunghom",22.304347,114.187137,Wi-Fi.HK via HGC,1,,,False
HGC00036,HGC,Yue Man Mall (U Mall),Stores/Shopping Malls,"1/F, Yue Man Centre, 300-302 Ngau Tau Kok Road, Kwun Tong",22.314317,114.222675,Wi-Fi.HK via HGC,3,,,False
HGC00041,HGC,Fortune Metropolis,Stores/Shopping Malls,"""The Feast"", 8/F Food Court, Fortune Metropolis, 6 Metropolis Drive, Hung Hom",22.30278,114.183153,Wi-Fi.HK via HGC,2,,,False
HGC00053,HGC,Metro Town Shopping Mall,Stores/Shopping Malls,"2/F, Metro Town Shopping Mall, 8 King Ling Road, Tseung Kwan O",22.30421,114.251866,Wi-Fi.HK via HGC,3,,,False
HGC00056,HGC,Laguna Arcade,Stores/Shopping Malls,"Cha Kwo Ling Road, Kwun Tong",22.305741,114.228045,Wi-Fi.HK via HGC,3,,,False
HGC00059,HGC,Hampton Loft,Stores/Shopping Malls,"5/F, 11 Hoi Fan Road, Kowloon",22.320654,114.155204,Wi-Fi.HK via HGC,1,,,False
HGC00070,HGC,Fortune Kingswood Phase 2,Stores/Shopping Malls,"2/F near Shop 2-11, Phase 2, Fortune Kingswood, No. 18 Tin Yan Road, Tin Shui Wai",22.457246,114.004585,Wi-Fi.HK via HGC,1,,,False
HGC00072,HGC,Lido Avenue near KMB Bus Stop (Sham Tseung Village Station),Stores/Shopping Malls,"G/F, 1-63 Castle Peak Road, Sham Tseng",22.366601,114.059213,Wi-Fi.HK via HGC,1,,,False
HGC00073,HGC,Prosperity Place,Stores/Shopping Malls,"6 Shing Yip Street, Kwun Tong",22.310522,114.225732,Wi-Fi.HK via HGC,1,,,False
HGC00077,HGC,1881 Herritage,Stores/Shopping Malls,"3/F Podium Garden, 1881 Herritage, 2A Canton Road Tsim Sha Tsui",22.295111,114.169762,Wi-Fi.HK via HGC,4,,,False
HGC00080,HGC,City Garden Shopping Arcade (Blk 7 -14),Stores/Shopping Malls,"1/F near Shop 71, G98City Garden Shopping Arcade (Blk 7 -14), 233 Electric Road, North Point",22.290208,114.194214,Wi-Fi.HK via HGC,1,,,False
HGC00086,HGC,Tsing Yi Square,Stores/Shopping Malls,"1/F near Shop 141, Tsing Yi Square, 7-19 Tsing Luk Street, Tsing Yi, NT, HK",22.353658,114.105079,Wi-Fi.HK via HGC,2,,,False
HGC00088,HGC,Sceneway Plaza,Stores/Shopping Malls,"L2/F outside Immigration Department, Sceneway Plaza, Sceneway Road, Lam Tin",22.306505,114.234155,Wi-Fi.HK via HGC,1,,,False
HGC00093,HGC,Peninsula Centre Arcade,Stores/Shopping Malls,"3/F near escalator, Peninsula Centre Arcade, 67 Mody Road, TST",22.299147,114.177298,Wi-Fi.HK via HGC,1,,,False
HGC00100,HGC,Banyan Mall,Stores/Shopping Malls,"1/F, 863 Lai Chi Kok Road, Lai Chi Kok",22.334379,114.147587,Wi-Fi.HK via HGC,2,,,False
HGC00101,HGC,Sky Tower Car Park Entrance at Mok Cheong Street,Stores/Shopping Malls,"Mok Cheong Street (portion under Sky Tower), To Kwa Wan",22.323277,114.189782,Wi-Fi.HK via HGC,1,,,False
HGC00104,HGC,Concordia Plaza,Stores/Shopping Malls,"1/F Smoking Corner, Concordia Plaza, 1 Science Museum Road, Tsim Sha Tsui",22.301824,114.178596,Wi-Fi.HK via HGC,1,,,False
HGC00109,HGC,Chungking Mall,Stores/Shopping Malls,"1/F near Shop 16, Chungking Mall, 36-44 Nathan Road, Tsim Sha Tsui",22.296457,114.172481,Wi-Fi.HK via HGC,1,,,False
HGC00118,HGC,"iMobile Shop at Sim City, Mongkok",Stores/Shopping Malls,"Shop 305, 3/F, Sim City, 47-51 Shantung Street Mong Kok, Kowloon",22.317735,114.169967,Wi-Fi.HK via HGC,1,,,False
HGC00122,HGC,Infinitus Plaza Office Tower Entrance at Des Voeux Road C.,Stores/Shopping Malls,"199 Des Voeux Rd, Sheung Wan",22.286252,114.153562,Wi-Fi.HK via HGC,1,,,False
HGC00123,HGC,Mulit-Link (Lok Fu Plaza),Stores/Shopping Malls,"Shop 3121, Lok Fu Plaza, 198, Junction Road",22.33781,114.186801,Wi-Fi.HK via HGC,1,,,False
HGC00125,HGC,Multi-Link (Fu Tung Plaza),Stores/Shopping Malls,"Shop 119, Fu Tung Plaza, 6 Fu Tung Street, Tung Chung",22.288817,113.94235,Wi-Fi.HK via HGC,1,,,False
HGC00129,HGC,Fortune City One Plus,Stores/Shopping Malls,"4 TAK LEE STREET , Shatin",22.387085,114.203251,Wi-Fi.HK via HGC,3,,,False
HGC00133,HGC,"Mount Sterling Mall 1/F (Stage 7, Mei Foo)",Stores/Shopping Malls,Mei Foo Sun Chuen Stage 7,22.33791,114.13888,Wi-Fi.HK via HGC,4,,,False
HGC00134,HGC,Multi-Link (Leung King Plaza Branch),Stores/Shopping Malls,"Shop L115, Leung King Plaza, 31 Tin King Road, Tuen Mun",22.406448,113.962639,Wi-Fi.HK via HGC,1,,,False
HGC00139,HGC,Hong Kong Eye Hospital,Hospitals & Clinics,"147K Argyle Street, Kowloon",22.325004,114.184654,Wi-Fi.HK via HGC,23,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/Hong%20Kong%20Eye%20Hospital_eoi_hotspot_diagram.pdf,False
HGC00148,HGC,Waldolf Arcade,Stores/Shopping Malls,"2/F, Waldolf Arcade, 1 Tuen Lee Street, Tuen Mun",22.391832,113.977875,Wi-Fi.HK via HGC,2,,,False
HGC00149,HGC,Caritas Medical Centre,Hospitals & Clinics,"111 Wing Hong Street, Sham Shui Po",22.341426,114.153156,Wi-Fi.HK via HGC,50,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/Caritas%20Medical%20Centre_hotspot_diagram.pdf,False
HGC00157,HGC,Yan Chai Hospital,Hospitals & Clinics,"7-11 Yan Chai Street, Tsuen Wan",22.369685,114.119454,Wi-Fi.HK via HGC,22,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/Yan%20Chai%20Hospital_hotspot_diagram.pdf,False
HGC00158,HGC,Princess Margaret Hospital,Hospitals & Clinics,"2-10 Princess Margaret Hospital Road, Lai Chi Kok, Kowloon",22.340396,114.134211,Wi-Fi.HK via HGC,62,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/Princess%20Maragret%20Hospital_hotspot_diagram.pdf,False
HGC00172,HGC,Aberdeen Centre Shopping Complex - Phase 4,Stores/Shopping Malls,"1/F near Shop 09, Phase 4, Aberdeen Centre Shopping Complex, 2-4 Nam Ning Street, Aberdeen",22.248444,114.154638,Wi-Fi.HK via HGC,1,,,False
HGC00186,HGC,Ma On Shan Plaza,Stores/Shopping Malls,"L3/F near Shop 335C, Ma On Shan Plaza , 608 Sai Sha Road, Ma On Shan",22.425257,114.231232,Wi-Fi.HK via HGC,1,,,False
HGC00191,HGC,Tseung Kwan O Hospital,Hospitals & Clinics,"2 Po Ning Lane, Hang Hau, Tseung Kwan O",22.318197,114.2701,Wi-Fi.HK via HGC,4,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/Tseung%20Kwan%20O%20Hospital_hotspot_diagram.pdf,False
HGC00195,HGC,The Prince of Wales Hospital,Hospitals & Clinics,"30 - 32 Ngan Shing Street, Shatin, New Territories",22.379262,114.201032,Wi-Fi.HK via HGC,5,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/Prince%20of%20Wales%20Hospital_eoi_hotspot_diagram.pdf,False
HGC00200,HGC,Pamela Youde Nethersole Eastern Hospital,Hospitals & Clinics,"3 Lok Man Road, Chai Wan, Hong Kong",22.269632,114.236302,Wi-Fi.HK via HGC,5,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/Pamela%20Youde%20Nethersole%20Eastern%20Hospital_hotspot_diagram.pdf,False
HGC205,HGC,Tuen Mun Hospital,Hospitals & Clinics,"23 Tsing Chung Koon Road, Tuen Mun, N.T.",22.4074,113.976278,Wi-Fi.HK via HGC,4,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/Tuen%20Mun%20Hospital_hotspot_diagram.pdf,False
HGC209,HGC,Queen Mary Hospital,Hospitals & Clinics,"102 Pokfulam Road, Hong Kong",22.270481,114.130599,Wi-Fi.HK via HGC,2,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/Queen%20Mary%20Hospital_hotspot_diagram.pdf,False
HGC211,HGC,Ruttonjee Hospital,Hospitals & Clinics,"266 Queen's Road East, Wan Chai, Hong Kong",22.27617,114.17543,Wi-Fi.HK via HGC,4,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/Ruttonjee%20Hospital_hotspot_diagram.pdf,False
HGC215,HGC,North District Hospital,Hospitals & Clinics,"9 Po Kin Road, Sheung Shui, New Territories",22.496875,114.124159,Wi-Fi.HK via HGC,4,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/North%20District%20Hospital_hotspot_diagram.pdf,False
HGPA022,hkgwfs,Wanchai Tower,Government Buildings & Offices,"G/F, 12 Harbour Road, Wan Chai, Hong Kong",22.280337,114.172384,Wi-Fi.HK,3,Hotspot Location in Venue,https://theme.gov.hk/en/theme/wifi/images/coverage/GPA-HK2-2-WanchaiTower-GF.pdf,False
HH-001,HH,Helping Hand Lai Yiu Bradbury Care Home,Welfare Service Units,"Block B, Shopping Complex, Lai Yiu Estate, Kwai Chung, New Territories",22.35391754,114.131128,wifi.hk_helpinghand,14,,,False
HH-002,HH,Helping Hand Hongkong Bank Foundation Lok Fu Care Home,Welfare Service Units,"G/F, Lok Man House, Lok Fu Estate, Kowloon",22.33668568,114.1867848,wifi.hk_helpinghand,10,,,False
HH-004,HH,"
Helping Hand Day Care Unit",Welfare Service Units,"Nin Wah Road, Cheung Muk Tau North, Sai Kung, N.T.",22.43247932,114.2502255,wifi.hk_helpinghand,3,,,False
HHA-004,hkgwfs,"Cheshire Home, Chung Hom Kok",Hospitals & Clinics,"128 Chung Hom Kok Road, HK",22.211654,114.197417,Wi-Fi.HK,15,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/Cheshire%20Home%20-%20Chung%20Hom%20Kok_hotspot_diagram.pdf,True
HHA-005,hkgwfs,Wong Chuk Hang Hospital,Hospitals & Clinics,"2 Wong Chuk Hang Path, Wong Chuk Hang, HK",22.251209,114.17592,Wi-Fi.HK,15,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/Wong%20Chuk%20Hang%20Hospital_hotspot_diagram.pdf,False
HHA-023,hkgwfs,MacLehose Medical Rehabilitation Centre,Hospitals & Clinics,"7 Sha Wan Drive, Pokfulam, HK",22.269914,114.124261,Wi-Fi.HK,30,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/MacLehose%20Medical%20Rehabilitation%20Centre_hotspot_diagram.pdf,False
HHA-027,hkgwfs,Tung Wah Eastern Hospital,Hospitals & Clinics,"19 Eastern Hospital Road, Causeway Bay, HK",22.27483,114.190361,Wi-Fi.HK,35,"Hotspot Location in Venue
",https://theme.gov.hk/en/theme/wifi/images/coverage/Tung%20Wah%20Eastern%20Hospital_hotspot_diagram.pdf,False
HHDH,chk,CARITAS INTEGRATED HOME CARE SERVICE - DIAMOND HILL,Welfare Service Units,"G/F, 19, 21 & 22, Pik Fung House, Fung Tak Estate, Diamond Hill, Kowloon",22.345095,114.201109,WiFi.HK via Caritas HK,2,,,False
